timestamp,snap_idx,node_id,active,degree,x_int,y_int,x_norm,y_norm
2026-04-13 14:02:04.605,7,30,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,7,31,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,7,32,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,7,33,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,7,34,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,7,35,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,7,36,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,7,37,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,7,38,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,7,39,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,0,1,1,-240,462,-0.240000,0.462000
2026-04-13 14:02:04.605,8,1,1,1,137,-752,0.137000,-0.752000
2026-04-13 14:02:04.605,8,2,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,3,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,4,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,5,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,6,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,7,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,8,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,9,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,10,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,11,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,12,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,13,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,14,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,15,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,16,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,17,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,18,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,19,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,20,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,21,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,22,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,23,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,24,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,25,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,26,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,27,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,28,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,29,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,30,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,31,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,32,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,33,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,34,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,35,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,36,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,37,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,38,0,0,0,0,0.000000,0.000000
2026-04-13 14:02:04.605,8,39,0,0,0,0,0.000000,0.000000
